, ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle,class
26,27,273,139.718,106,162,591.661,238.88099999999997,591.72,238.97099999999998,580,228,22,21,26.525,13.104000000000001,137.08700000000002,0
27,28,435,115.389,65,143,466.695,479.486,466.963,479.588,453,466,27,26,33.38,16.593,42.391999999999996,0
28,29,287,122.962,100,145,377.88,496.19699999999995,377.811,496.235,367,484,20,24,26.961,13.552999999999999,125.51,0
29,30,377,136.26,109,161,562.229,532.609,562.123,532.578,547,522,29,21,31.086,15.440999999999999,151.833,0
30,31,1696,101.64399999999999,34,137,80.15,496.935,78.77,494.786,56,468,47,58,66.112,32.663000000000004,124.785,0
31,32,589,119.16799999999999,85,150,186.232,510.01099999999997,186.217,509.915,169,496,34,28,38.75,19.352999999999998,146.003,0
32,33,397,113.58200000000001,90,140,993.737,286.52,993.653,286.211,983,274,21,25,25.353,19.938,73.247,0
33,34,726,82.34200000000001,51,115,35.678000000000004,558.514,35.227,558.129,17,542,36,32,42.485,21.758000000000003,140.879,0
34,35,477,77.01899999999999,49,106,57.928000000000004,578.3969999999999,58.33,578.832,45,563,25,31,34.482,17.613,122.57799999999999,0
35,36,242,85.219,65,106,124.645,594.95,124.634,595.179,116,583,16,23,24.085,12.793,115.488,0
36,37,248,100.23,80,119,118.67299999999999,624.109,118.74799999999999,624.143,109,613,18,22,24.968000000000004,12.647,124.03,0
37,38,366,90.74,64,113,181.891,651.653,182.271,651.893,172,637,19,29,30.41,15.324000000000002,114.68700000000001,0
38,39,319,93.89,60,116,136.873,691.1360000000001,136.893,691.115,127,678,19,26,28.169,14.419,59.51,0
39,40,273,109.275,79,129,157.69799999999998,758.423,157.59799999999998,758.404,148,747,19,23,26.206999999999997,13.263,124.226,0
40,41,297,105.36,78,131,227.05599999999998,748.985,226.868,748.95,215,738,23,21,27.16,13.923,140.925,0
41,42,272,103.191,82,124,317.23900000000003,765.074,317.226,765.2330000000001,306,755,22,20,25.991999999999997,13.324000000000002,42.243,0
42,43,306,104.807,76,122,420.48400000000004,650.474,420.504,650.557,408,640,25,20,27.905,13.962,32.626999999999995,0
43,44,357,97.944,66,132,710.5060000000001,196.90900000000002,710.4780000000001,197.263,699,185,23,23,27.175,16.726,136.159,0
44,45,290,119.166,99,158,805.9830000000001,145.39,806.047,145.304,797,134,17,23,22.579,16.352999999999998,80.907,0
45,46,570,89.54,49,129,217.4,483.267,218.445,482.565,199,469,35,28,39.663000000000004,18.298,34.2,0
46,47,235,112.03399999999999,89,135,429.577,490.274,429.647,490.231,419,480,20,20,25.342,11.807,46.722,0
47,48,410,119.556,65,153,593.888,455.43699999999995,594.207,454.88199999999995,580,442,27,26,33.59,15.540999999999999,40.998999999999995,0
48,49,271,125.162,105,181,782.566,460.63300000000004,782.808,460.73,770,451,24,19,27.275,12.651,145.34,0
49,50,336,146.268,115,175,771.196,485.964,771.34,486.129,760,474,21,23,24.733,17.297,125.93,0
50,51,417,111.508,69,154,729.169,355.663,729.413,356.01800000000003,719,342,20,27,27.149,19.555999999999997,86.839,0
51,52,364,107.118,76,158,750.168,411.44,750.201,411.20599999999996,740,398,19,26,25.62,18.09,100.43799999999999,0
52,53,362,126.541,101,162,707.326,456.50800000000004,707.3860000000001,456.365,693,447,28,18,26.97,17.09,178.82,0
53,54,314,93.704,72,130,854.49,605.987,854.529,606.23,841,597,26,17,25.338,15.779000000000002,167.136,0
54,55,329,124.09700000000001,101,144,978.88,653.965,978.8610000000001,653.994,967,644,23,20,25.919,16.162,146.028,0
55,56,397,142.58700000000002,115,166,867.5,683.3660000000001,867.377,683.42,853,673,28,20,28.201999999999998,17.924,19.817999999999998,0
56,57,528,123.84100000000001,85,148,835.061,712.6139999999999,834.837,712.415,821,698,27,29,32.793,20.5,129.011,0
57,58,403,127.84100000000001,102,170,898.289,666.182,898.597,666.182,883,656,29,20,28.436,18.045,11.437999999999999,0
58,59,351,111.006,89,140,486.97,686.925,486.986,686.927,474,677,25,20,26.433000000000003,16.907,148.829,0
59,60,464,94.96600000000001,74,130,73.233,701.586,73.42,701.31,61,687,24,28,30.52,19.357,52.898,0
60,61,525,145.118,88,185,561.982,825.2639999999999,562.299,825.73,546,812,30,26,32.486999999999995,20.576,145.658,0
61,62,492,124.589,100,151,603.195,880.278,603.0840000000001,880.163,591,866,24,29,31.511,19.88,121.835,0
62,63,274,143.52200000000002,118,174,708.7339999999999,819.985,708.7919999999999,820.015,698,810,21,19,22.379,15.589,145.279,0
63,64,152,130.908,110,150,687.5989999999999,959.5,687.605,959.538,679,952,16,14,16.549,11.695,30.435,0
64,65,196,145.592,118,167,882.592,775.367,882.753,775.186,873,767,18,16,18.82,13.26,32.217,0
65,66,196,120.066,96,138,520.5,892.327,520.587,892.194,511,884,18,16,18.804000000000002,13.270999999999999,35.411,0
66,67,229,118.415,99,139,474.801,931.207,474.86300000000006,931.2280000000001,460,924,28,14,28.526,10.221,161.93200000000002,0
67,68,316,135.93,109,160,557.177,972.443,557.094,972.3989999999999,545,962,24,20,26.023000000000003,15.460999999999999,30.316,0
68,69,192,127.266,101,149,559.182,1014.328,559.038,1014.403,550,1006,18,16,20.405,11.981,39.739000000000004,0
69,70,305,119.954,98,142,296.9,1003.398,296.906,1003.448,283,995,26,16,25.531999999999996,15.21,6.688,0
70,71,246,98.62200000000001,81,125,262.772,989.252,262.663,989.168,254,979,17,21,22.967,13.638,122.25399999999999,0
71,72,307,134.319,112,158,981.217,899.91,981.176,899.816,970,889,22,21,25.493000000000002,15.333,138.649,0
72,73,443,104.29799999999999,61,133,226.304,557.486,226.74400000000003,557.702,210,547,31,20,30.656999999999996,18.398,166.25599999999997,0
73,74,377,133.501,105,156,888.4789999999999,400.031,888.418,400.121,876,389,24,22,25.287,18.982,41.518,0
74,75,384,158.406,128,189,981.664,362.42400000000004,981.923,362.275,969,351,24,22,25.576,19.116,145.863,0
75,76,207,104.96600000000001,76,137,315.80400000000003,547.944,315.949,547.87,307,539,17,17,18.766,14.045,139.119,0
76,77,2264,141.358,97,184,953.586,116.96700000000001,953.1669999999999,116.318,925,90,56,53,57.42,50.202,147.543,2
77,78,1068,158.464,60,202,980.199,46.037,978.921,46.07,960,28,39,36,39.203,34.686,150.436,2
78,79,3822,154.45600000000002,80,210,546.123,256.496,546.51,256.901,509,222,73,68,74.543,65.282,152.063,2
79,80,1080,143.502,67,197,813.135,268.04900000000004,812.9839999999999,266.741,794,249,37,38,39.705,34.633,128.243,2
80,81,2818,133.114,64,188,376.17,411.996,375.765,410.963,346,382,60,60,61.045,58.776,131.36700000000002,2
81,82,466,168.921,150,202,714.762,404.481,714.796,404.555,702,392,25,25,24.779,23.945,102.75,2
82,83,750,146.47299999999998,118,183,331.69300000000004,583.976,331.744,584.0840000000001,315,568,32,31,31.518,30.296999999999997,158.266,2
83,84,481,126.405,74,150,111.745,573.498,111.587,573.196,99,560,25,26,25.193,24.31,93.541,2
84,85,666,125.96700000000001,98,161,212.21200000000002,630.509,212.459,630.562,197,615,29,30,29.75,28.504,106.53,2
85,86,1008,146.101,116,186,297.191,682.5219999999999,297.222,682.485,279,664,36,37,36.332,35.325,130.369,2
86,87,347,149.888,99,182,360.17699999999996,651.486,360.314,651.658,349,640,21,22,21.539,20.511999999999997,103.78,2
87,88,1444,160.512,98,211,670.5830000000001,633.988,670.788,634.185,648,612,44,43,43.641000000000005,42.129,144.825,2
88,89,1936,171.283,131,219,978.597,717.002,978.805,717.029,953,691,50,51,50.306000000000004,49.0,97.339,2
89,90,588,166.28400000000002,92,204,783.7360000000001,779.512,783.7239999999999,779.2260000000001,769,765,28,28,27.683000000000003,27.044,56.691,2
90,91,700,161.601,117,203,799.703,835.477,799.623,835.091,784,820,30,31,30.388,29.329,115.486,2
91,92,679,171.32299999999998,144,204,1006.2360000000001,890.007,1006.528,890.07,991,875,30,30,29.863000000000003,28.95,125.54299999999999,2
92,93,1339,150.388,120,198,388.142,771.0089999999999,388.1,771.185,367,750,41,42,42.132,40.465,90.992,2
93,94,932,104.76899999999999,25,154,46.651,850.5169999999999,45.638000000000005,849.087,29,833,34,35,35.283,33.632,92.58,2
94,95,1042,155.88299999999998,102,208,442.144,980.0139999999999,441.69199999999995,980.242,423,961,37,37,36.973,35.883,130.379,2
95,96,986,84.411,38,128,138.52,353.533,138.916,351.13300000000004,130,312,16,83,83.24700000000001,15.081,87.874,2
96,97,560,71.764,32,151,397.538,228.96599999999998,397.876,226.771,390,204,15,50,49.707,14.344000000000001,86.354,2
97,98,496,88.96600000000001,69,179,402.556,323.552,402.871,322.737,395,300,15,47,47.141000000000005,13.395999999999999,83.73100000000001,2
98,99,418,99.96700000000001,80,159,840.541,160.608,840.6260000000001,160.664,833,139,14,43,42.971000000000004,12.386,83.23100000000001,2
99,100,274,100.113,69,159,869.0219999999999,214.493,869.0260000000001,214.507,863,197,11,35,34.818000000000005,10.02,86.382,2
100,101,313,96.64200000000001,71,131,901.762,272.97,901.6419999999999,272.725,883,267,37,12,36.959,10.783,173.81900000000002,2
101,102,214,99.738,83,136,953.388,224.0,953.552,223.99599999999998,941,218,24,12,23.766,11.465,2.9839999999999996e-14,2
102,103,406,97.296,70,147,865.113,439.42900000000003,864.9069999999999,439.716,857,423,16,33,33.080999999999996,15.626,94.064,2
103,104,304,108.141,80,144,921.105,516.961,921.307,516.818,913,502,15,29,28.680999999999997,13.495999999999999,101.735,2
104,105,368,80.641,58,131,425.158,421.0,425.29400000000004,421.11199999999997,417,405,16,32,32.08,14.606,90.0,2
105,106,287,64.387,43,102,272.611,446.925,272.403,446.468,265,432,14,29,28.096,13.005999999999998,84.64299999999999,2
106,107,528,60.225,31,86,182.201,412.0,181.69400000000002,411.92800000000005,153,406,58,12,56.89,11.817,0.0,2
107,108,336,69.676,31,146,191.02700000000002,425.10699999999997,190.933,426.62,186,402,10,46,45.965,9.307,85.102,2
108,109,293,90.90100000000001,64,152,380.026,436.93300000000005,380.144,436.71,375,415,9,44,44.699,8.346,87.67399999999999,2
109,110,127,75.622,53,98,502.43699999999995,326.878,502.504,326.815,489,323,27,7,25.833000000000002,6.2589999999999995,3.457,2
110,111,124,86.605,74,129,512.081,371.097,512.1,371.23199999999997,508,361,8,20,20.066,7.867999999999999,83.89399999999999,2
111,112,211,108.95700000000001,69,141,555.585,340.841,555.762,340.48199999999997,550,327,11,27,26.218000000000004,10.247,84.882,2
112,113,256,75.477,51,114,477.551,365.75800000000004,478.06800000000004,365.542,462,360,30,11,29.162,11.177,2.826,2
113,114,87,83.96600000000001,68,133,487.075,399.029,487.006,399.005,478,395,18,7,17.41,6.362,177.043,2
114,115,250,100.85600000000001,81,172,677.328,436.96,677.112,436.91,662,431,30,12,28.835,11.039000000000001,177.882,2
115,116,186,96.07,71,153,672.602,398.704,672.817,398.756,666,388,12,22,21.035999999999998,11.258,92.895,2
116,117,106,90.21700000000001,66,134,769.425,379.981,769.51,380.345,765,371,9,17,16.088,8.389,99.69,2
117,118,305,90.961,43,145,802.284,515.995,802.563,515.739,788,508,28,15,27.805,13.967,173.74599999999998,2
118,119,253,90.625,74,145,643.654,538.37,643.8330000000001,538.4069999999999,630,531,26,14,25.281,12.742,169.646,2
119,120,103,98.816,82,116,839.393,656.995,839.442,657.1060000000001,835,649,9,16,15.969000000000001,8.212,102.59,2
120,121,218,87.977,70,116,544.803,595.601,544.775,595.476,531,590,27,11,26.615,10.429,170.395,2
121,122,364,95.132,63,125,719.0989999999999,719.9860000000001,719.2139999999999,719.8789999999999,712,702,14,35,34.305,13.51,96.602,2
122,123,208,76.154,59,126,199.322,794.4810000000001,199.05,794.564,186,789,26,11,25.816,10.258,177.92,2
123,124,300,70.007,43,104,196.753,966.503,196.793,966.29,181,960,31,13,30.923000000000002,12.352,178.701,2
124,125,209,96.081,78,127,472.093,999.0260000000001,472.218,999.07,466,986,11,26,26.162,10.172,89.81,2
125,126,242,77.169,57,102,400.244,904.438,400.361,904.47,386,898,28,12,27.91,11.04,174.02900000000002,2
126,127,266,104.771,84,158,950.605,841.9810000000001,950.635,841.7489999999999,944,829,13,26,25.956999999999997,13.048,87.574,2
127,128,237,101.257,80,125,801.7660000000001,937.951,801.807,938.003,794,927,15,22,22.154,13.620999999999999,85.682,2
128,129,163,120.38,101,155,770.138,141.003,770.2139999999999,140.974,762,133,15,16,18.477999999999998,11.232000000000001,128.388,1
129,130,288,127.691,97,169,934.191,72.514,933.959,72.343,924,62,20,20,19.2,19.099,57.06100000000001,1
130,131,303,104.01,77,143,862.16,145.441,862.225,145.33,852,135,20,20,19.971,19.317999999999998,173.979,1
131,132,322,97.95299999999999,71,137,814.168,182.205,814.313,182.472,803,172,21,20,20.375,20.122,30.115,1
132,133,400,100.43799999999999,64,150,760.232,212.002,760.904,211.763,748,200,23,23,22.576999999999998,22.558000000000003,89.384,1
133,134,218,89.89,63,138,936.5319999999999,207.665,936.34,207.933,928,199,17,17,16.730999999999998,16.59,57.536,1
134,135,318,133.47799999999998,118,156,999.459,242.953,999.414,242.94299999999998,989,232,20,21,20.22,20.025,85.178,1
135,136,218,130.495,100,179,966.72,268.945,966.7189999999999,268.556,958,260,17,17,17.06,16.27,158.98,1
136,137,142,131.218,91,172,908.197,339.366,908.238,339.45599999999996,901,332,14,14,13.729000000000001,13.169,17.05,1
137,138,363,134.675,98,172,920.539,307.371,920.627,307.5,909,296,22,22,21.612,21.385,149.06,1
138,139,155,140.819,115,179,802.1389999999999,352.24800000000005,802.1439999999999,352.121,794,345,15,14,14.227,13.872,151.363,1
139,140,188,158.92600000000002,119,210,773.7660000000001,354.404,773.821,354.384,765,346,16,16,15.581,15.363,65.241,1
140,141,187,130.059,85,185,610.746,388.441,610.635,388.228,602,380,16,16,15.457,15.402999999999999,77.038,1
141,142,389,121.54,91,168,641.9630000000001,417.73900000000003,641.922,417.721,630,406,23,23,22.32,22.19,20.801,1
142,143,326,99.126,61,140,556.528,382.037,557.205,382.014,546,371,21,21,20.494,20.254,163.963,1
143,144,238,110.93299999999999,87,140,499.79,427.30699999999996,499.81699999999995,427.202,490,418,18,18,17.524,17.293,69.321,1
144,145,188,114.39399999999999,82,155,502.51599999999996,448.346,502.506,448.595,494,440,16,16,15.556,15.387,157.99200000000002,1
145,146,177,120.006,87,173,459.528,439.421,459.806,439.31699999999995,451,431,16,16,15.034,14.99,32.846,1
146,147,255,122.639,95,161,518.9,487.014,519.1709999999999,486.72,509,478,19,18,18.101,17.937,70.859,1
147,148,101,108.931,80,137,466.48,518.658,466.185,518.646,460,512,12,12,11.349,11.331,172.875,1
148,149,120,109.167,91,139,485.0,523.0,485.126,523.232,478,516,13,13,12.360999999999999,12.360999999999999,0.0,1
149,150,160,122.156,94,157,513.112,531.806,513.311,531.605,505,524,15,15,14.409,14.138,129.047,1
150,151,178,107.331,79,148,861.697,536.6569999999999,861.8330000000001,536.756,854,529,15,15,15.126,14.982999999999999,7.813,1
151,152,180,140.239,107,201,882.1669999999999,532.3330000000001,882.1010000000001,531.986,874,524,16,16,15.308,14.970999999999998,99.61,1
152,153,252,132.79,99,186,989.488,511.286,989.7339999999999,510.94599999999997,980,502,18,18,17.92,17.905,78.12100000000001,1
153,154,266,151.93200000000002,102,195,981.237,559.0,981.438,559.164,971,549,19,19,18.415,18.391,90.0,1
154,155,199,119.834,97,154,941.44,619.661,941.493,619.808,933,611,16,17,16.046,15.790999999999999,102.796,1
155,156,357,137.17600000000002,112,172,1010.22,590.4019999999999,1010.085,590.4119999999999,999,579,22,22,21.455,21.186,120.079,1
156,157,136,100.294,78,140,722.1469999999999,636.581,722.4119999999999,636.4209999999999,715,630,14,13,13.198,13.12,111.016,1
157,158,160,133.844,113,178,774.125,660.0,774.132,660.04,766,652,15,15,14.277000000000001,14.269,90.0,1
158,159,401,116.98299999999999,89,147,718.535,570.0409999999999,718.508,570.13,707,558,23,23,22.809,22.385,16.012,1
159,160,209,98.962,59,145,599.385,620.998,599.41,620.8330000000001,591,612,17,17,16.627,16.005,126.152,1
160,161,143,113.62899999999999,83,163,632.78,618.024,632.979,617.736,625,611,14,14,13.897,13.102,95.985,1
161,162,169,112.79899999999999,96,137,580.086,563.595,580.13,563.587,572,556,15,15,14.964,14.38,114.92399999999999,1
162,163,285,86.175,60,130,296.675,406.486,296.952,406.369,286,396,20,20,19.055999999999997,19.043,94.574,1
163,164,437,102.485,57,153,337.855,482.37199999999996,338.332,481.8,325,470,24,24,23.623,23.554000000000002,84.055,1
164,165,203,89.581,54,126,324.18,520.741,324.23900000000003,520.368,316,512,16,17,16.308,15.85,153.127,1
165,166,229,112.48,78,158,381.23800000000006,538.347,381.61,538.1659999999999,372,529,18,18,17.134,17.017,121.92200000000001,1
166,167,227,127.02600000000001,88,169,360.80400000000003,560.39,360.751,560.2959999999999,352,551,17,18,17.116,16.886,154.334,1
167,168,216,89.551,52,158,248.213,589.0,247.93400000000003,588.067,239,580,17,17,16.595,16.573,90.0,1
168,169,406,120.99799999999999,93,159,444.901,609.347,445.11400000000003,609.086,433,597,23,24,22.794,22.679000000000002,48.658,1
169,170,234,117.214,86,167,381.10699999999997,624.585,381.439,624.768,372,616,18,17,17.317,17.205,122.345,1
170,171,376,101.42,61,152,347.50300000000004,635.686,347.18,635.474,336,624,22,23,21.993000000000002,21.768,53.498000000000005,1
171,172,203,99.626,78,127,318.18,619.259,318.177,619.352,309,611,17,16,16.308,15.85,26.873,1
172,173,306,94.18,65,138,253.52599999999998,639.016,253.84400000000002,638.867,243,629,20,20,19.894000000000002,19.585,80.235,1
173,174,118,93.169,73,115,182.907,596.0,182.832,595.92,176,589,13,13,12.392999999999999,12.123,90.0,1
174,175,297,86.488,56,146,149.779,580.985,150.232,580.235,140,571,19,20,19.631,19.262999999999998,81.42699999999999,1
175,176,136,92.0,73,129,164.56599999999997,605.625,164.717,605.475,157,599,14,13,13.235,13.084000000000001,31.413,1
176,177,287,137.634,98,176,903.225,201.51,903.227,201.31400000000002,893,191,20,20,19.21,19.022000000000002,79.99,1
177,178,225,166.187,119,217,907.602,236.52200000000002,907.811,236.21,898,227,18,18,16.928,16.923,77.735,1
178,179,135,78.763,58,125,195.767,547.367,195.583,547.582,189,540,13,14,13.264000000000001,12.959000000000001,147.529,1
179,180,353,42.13,2,85,22.741,628.508,22.483,627.1759999999999,11,617,22,22,21.211,21.189,87.979,1
180,181,244,62.623000000000005,43,98,34.18,587.299,33.943000000000005,587.144,25,578,18,18,17.817,17.437,14.452,1
181,182,276,93.228,77,119,188.97099999999998,694.0,188.988,693.9730000000001,179,684,19,19,18.925,18.567999999999998,0.0,1
182,183,242,109.14,83,151,267.698,721.2639999999999,267.949,721.212,258,712,18,18,17.634,17.473,77.064,1
183,184,210,102.45700000000001,64,143,251.61900000000003,694.2239999999999,251.614,693.716,243,686,17,16,16.436,16.268,143.01,1
184,185,170,121.41799999999999,95,169,272.91200000000003,746.0,273.095,745.832,265,738,15,15,14.727,14.697000000000001,90.0,1
185,186,179,116.536,90,154,247.852,772.4830000000001,247.918,772.435,240,765,15,15,15.300999999999998,14.895,57.013999999999996,1
186,187,254,82.10600000000001,65,101,72.957,734.4760000000001,72.907,734.434,64,724,17,21,22.125,14.617,115.633,1
187,188,209,78.545,61,105,44.849,742.572,44.833999999999996,742.471,36,734,17,17,20.048,13.274000000000001,44.251000000000005,1
188,189,238,90.65100000000001,73,120,113.214,761.7230000000001,112.965,761.5310000000001,104,753,18,17,17.660999999999998,17.159000000000002,175.118,1
189,190,285,69.54,48,97,134.482,779.704,134.415,779.135,124,770,20,19,21.789,16.654,138.991,1
190,191,134,70.112,48,115,68.813,798.3810000000001,68.732,798.191,62,791,13,14,13.15,12.974,129.601,1
191,192,185,102.17299999999999,84,125,366.619,697.084,366.657,696.993,358,689,16,16,15.383,15.312000000000001,35.202,1
192,193,255,111.62700000000001,84,149,406.716,688.9860000000001,406.843,688.822,397,679,19,19,18.19,17.85,79.308,1
193,194,256,123.258,93,172,441.168,686.441,441.49699999999996,686.2130000000001,431,677,19,19,18.202,17.907,178.317,1
194,195,221,112.163,80,157,418.64,726.803,418.51199999999994,726.865,410,718,17,17,16.892,16.658,152.393,1
195,196,163,90.39299999999999,66,130,363.653,740.3530000000001,363.606,740.19,353,734,21,12,20.109,10.321,14.023,1
196,197,135,94.926,73,120,111.774,860.3889999999999,111.804,860.34,105,853,13,14,13.145,13.075999999999999,153.966,1
197,198,143,95.839,73,125,148.47899999999998,869.563,148.41899999999998,869.439,141,862,14,15,13.495,13.492,161.565,1
198,199,68,83.75,63,139,167.05900000000003,860.618,167.463,860.773,161,855,11,10,11.875,7.291,141.86700000000002,1
199,200,120,88.042,64,149,180.15,812.625,180.554,813.052,173,806,14,13,15.703,9.73,139.905,1
200,201,153,90.895,69,128,151.428,900.003,151.411,900.0369999999999,143,893,16,14,17.523,11.117,144.672,1
201,202,156,92.321,71,120,149.96200000000002,930.378,149.916,930.316,141,923,17,14,17.899,11.097000000000001,148.154,1
202,203,111,107.09,83,145,163.69799999999998,920.698,163.739,920.505,157,914,13,13,15.135,9.338,139.744,1
203,204,249,103.65899999999999,74,142,118.49600000000001,968.54,118.773,968.452,109,959,19,19,22.929000000000002,13.827,133.375,1
204,205,212,89.764,56,152,225.18900000000002,898.6419999999999,224.983,898.538,216,890,18,17,20.991999999999997,12.857999999999999,138.083,1
205,206,173,104.618,74,166,239.171,890.54,239.62400000000002,890.635,230,883,17,15,19.166,11.493,137.417,1
206,207,242,109.711,88,141,239.5,845.211,239.36900000000003,845.0219999999999,230,835,18,20,22.195999999999998,13.882,125.78,1
207,208,329,101.255,69,143,280.947,797.2260000000001,280.401,796.873,270,785,21,24,26.026,16.095,126.899,1
208,209,251,120.11200000000001,94,156,336.416,811.93,336.42,811.7310000000001,327,803,18,18,18.727999999999998,17.065,133.279,1
209,210,160,102.35,83,135,353.406,832.6,353.47900000000004,832.48,346,825,14,15,15.195,13.407,116.852,1
210,211,337,85.611,57,145,335.147,897.6339999999999,335.592,896.818,324,887,21,21,21.896,19.596,121.23299999999999,1
211,212,144,111.285,88,155,372.00699999999995,811.5830000000001,372.20599999999996,811.72,365,804,14,14,14.244000000000002,12.872,148.136,1
212,213,301,117.54799999999999,93,151,407.56300000000005,860.018,407.746,859.9010000000001,397,850,20,20,20.679000000000002,18.533,124.186,1
213,214,212,121.08,87,163,425.925,817.321,426.06300000000005,817.079,417,809,17,17,17.261,15.638,123.69200000000001,1
214,215,265,108.98100000000001,77,155,280.175,883.315,280.264,882.957,270,874,19,19,19.428,17.368,131.543,1
215,216,88,126.59100000000001,103,152,309.13599999999997,862.318,309.184,862.221,303,856,11,12,11.122,10.074,99.538,1
216,217,344,123.212,97,165,260.131,934.5989999999999,259.959,934.65,249,923,21,22,22.028000000000002,19.883,121.586,1
217,218,105,124.26700000000001,95,169,280.51,918.6139999999999,280.865,918.533,274,912,12,13,12.26,10.904000000000002,125.209,1
218,219,283,126.541,88,177,321.115,963.525,321.35900000000004,963.36,311,953,19,20,19.901,18.105999999999998,118.76799999999999,1
219,220,249,110.58200000000001,82,161,363.841,940.3389999999999,364.00800000000004,940.168,355,931,17,19,18.919,16.758,115.35600000000001,1
220,221,388,124.147,93,164,401.19800000000004,964.959,401.31800000000004,964.689,390,953,22,23,23.215,21.28,128.72799999999998,1
221,222,242,115.49600000000001,94,153,338.83099999999996,990.6360000000001,338.901,990.3960000000001,329,981,19,18,18.544,16.616,143.328,1
222,223,151,125.10600000000001,97,172,360.86400000000003,979.368,361.12699999999995,979.425,353,972,15,14,14.668,13.107999999999999,140.293,1
223,224,214,93.477,62,136,93.495,886.383,93.59200000000001,886.5189999999999,85,877,16,18,17.324,15.728,79.842,1
224,225,151,88.775,72,116,90.189,826.6389999999999,90.287,826.732,83,819,14,15,14.502,13.258,143.16299999999998,1
225,226,323,82.988,66,112,21.886999999999997,803.308,21.928,803.2589999999999,11,792,21,22,21.331,19.28,118.774,1
226,227,131,94.15299999999999,74,131,18.102999999999998,906.615,18.2,906.682,11,899,13,14,13.695,12.179,115.89200000000001,1
227,228,94,68.255,56,88,54.66,930.66,54.832,930.564,49,925,11,11,11.472000000000001,10.433,116.295,1
228,229,324,87.60799999999999,61,129,27.873,930.21,27.712,929.745,17,920,21,20,21.33,19.34,142.703,1
229,230,329,86.912,55,134,32.166,970.345,31.715,969.775,22,959,20,22,21.633000000000003,19.364,122.947,1
230,231,479,106.015,77,141,99.50200000000001,931.3,99.37200000000001,931.008,87,918,25,26,26.098000000000003,23.369,129.738,1
