 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
29,2209,63.106,41,88,1076.423,736.786,1076.042,736.308,1041,716,71,41,70.336,39.988,1.313
30,4241,103.170,74,134,211.165,130.515,211.544,130.527,174,93,74,74,73.588,73.379,17.407
31,8248,86.162,26,128,563.068,237.002,560.414,237.993,511,185,103,103,102.478,102.478,88.663
32,2869,70.293,44,104,456.176,608.514,456.065,607.945,425,578,61,61,60.672,60.208,79.483
33,7344,88.236,61,132,46.029,790.002,45.756,789.821,0,741,94,98,97.563,95.842,87.005
34,6473,73.034,49,102,416.736,998.363,416.055,998.214,371,952,91,92,90.806,90.761,140.998
35,4419,88.824,64,117,1569.655,548.985,1569.374,548.734,1532,511,75,75,75.173,74.847,76.435
36,4346,92.511,65,121,1900.124,48.993,1899.692,49.580,1862,11,75,75,74.388,74.387,93.085
37,3917,65.923,42,95,498.490,874.623,498.836,874.683,462,839,72,71,70.654,70.588,15.896
38,2948,62.480,41,98,1406.209,881.489,1405.656,880.878,1375,850,62,62,61.669,60.866,153.105
39,3900,58.644,33,92,1522.119,976.000,1520.618,975.980,1486,940,71,71,70.468,70.466,90.000
40,3143,68.389,40,93,1578.652,897.963,1578.344,897.906,1546,866,64,64,63.352,63.167,24.505
41,2419,48.915,26,100,453.052,489.984,453.282,488.053,436,444,34,92,92.011,33.474,93.807
42,2949,33.669,4,69,1426.036,359.059,1425.633,358.484,1407,308,38,102,101.961,36.826,92.087
43,1803,41.835,21,95,244.234,591.005,244.882,591.055,204,576,80,29,80.008,28.693,1.433
44,3443,34.796,13,58,31.041,1200.964,30.852,1201.143,10,1146,41,110,109.786,39.930,86.864
45,2660,42.887,19,74,106.221,1320.004,106.469,1319.542,48,1303,116,33,116.517,29.067,7.648
46,3908,32.181,8,70,206.118,1448.975,201.521,1447.952,136,1428,140,42,141.338,35.205,8.906
47,2720,27.856,6,61,506.106,1634.033,510.149,1633.405,447,1615,117,38,118.689,29.179,11.740
48,1019,42.937,23,99,687.038,979.979,687.216,976.794,678,944,18,72,72.014,18.016,88.438
49,1984,42.529,19,87,600.269,981.989,597.480,981.272,550,968,100,28,100.545,25.124,6.891
50,2264,40.339,15,81,879.277,965.003,880.739,963.687,838,947,82,36,82.081,35.119,1.131
51,1506,44.342,17,75,959.241,570.007,959.946,569.248,925,554,67,31,66.914,28.656,10.218
52,1608,67.882,36,107,333.118,85.998,332.971,85.064,310,63,46,46,45.249,45.247,90.909
53,1706,68.594,38,97,148.096,209.000,148.482,208.872,124,185,47,47,46.607,46.606,90.000
54,3154,62.176,36,105,303.148,360.992,303.454,359.808,271,329,64,64,63.372,63.369,93.071
55,2018,31.797,3,69,886.089,37.002,886.433,36.011,860,11,51,51,50.690,50.689,88.409
56,3014,59.437,31,100,845.150,178.986,844.393,178.223,813,147,63,63,61.949,61.946,95.297
57,2586,64.818,41,102,112.135,390.020,111.953,389.210,83,361,58,58,57.382,57.380,81.663
58,1060,49.229,30,74,413.192,654.997,413.428,655.183,394,636,37,37,36.741,36.733,90.847
59,1000,58.247,31,89,296.192,744.988,295.606,744.552,278,727,36,36,35.687,35.678,93.576
60,1774,45.511,25,79,193.056,865.990,193.838,865.944,169,842,48,48,47.526,47.526,100.305
61,756,56.790,38,76,124.214,887.000,124.042,886.850,108,871,32,32,31.031,31.019,90.000
62,910,46.026,27,74,567.178,722.981,567.344,722.980,549,705,35,35,34.043,34.035,95.991
63,1396,58.246,33,94,529.082,625.009,529.618,625.298,507,603,43,43,42.160,42.159,83.991
64,1960,56.311,34,90,657.107,613.997,657.984,614.390,632,589,50,50,49.956,49.955,91.637
65,2430,60.228,33,102,706.106,414.009,706.700,412.396,678,386,56,56,55.624,55.623,85.347
66,1920,65.766,45,96,640.069,384.995,640.331,384.701,615,360,50,50,49.443,49.443,94.332
67,3310,68.142,42,105,826.143,468.024,826.021,467.327,793,435,66,66,64.920,64.917,80.303
68,1060,58.152,33,88,715.192,822.997,715.302,822.936,696,804,37,37,36.741,36.733,90.847
69,954,60.849,35,88,754.176,787.009,754.644,786.310,736,769,35,35,34.856,34.849,86.934
70,2052,46.991,22,83,490.035,1090.004,490.189,1088.243,464,1064,52,52,51.115,51.114,83.660
71,2496,44.613,19,82,973.123,1045.000,971.795,1044.096,944,1016,57,57,56.375,56.373,90.000
72,1020,42.660,22,71,1156.142,838.974,1157.159,838.859,1137,820,37,37,36.040,36.035,100.548
73,2034,56.411,33,90,1311.122,574.992,1311.349,574.259,1285,549,51,51,50.891,50.889,93.921
74,1130,47.705,26,77,1126.156,598.004,1126.786,597.118,1107,579,38,38,37.934,37.928,88.373
75,1146,47.962,26,81,1215.115,152.997,1215.207,152.311,1195,133,39,39,38.200,38.197,91.302
76,2368,61.038,36,87,1065.123,89.978,1064.923,89.572,1037,62,56,56,54.910,54.908,100.098
77,546,61.804,40,92,1024.229,44.996,1023.796,44.619,1010,31,27,27,26.374,26.358,90.917
78,1120,55.591,27,99,1550.180,102.011,1549.690,101.409,1531,83,38,38,37.766,37.759,86.600
79,1224,57.871,26,107,1722.168,112.000,1722.887,110.306,1702,92,40,40,39.480,39.474,90.000
80,1556,53.178,25,96,1626.078,238.002,1627.681,237.426,1603,215,45,45,44.511,44.510,88.580
81,1958,76.329,50,106,1177.054,353.994,1177.126,352.993,1152,329,50,50,49.930,49.930,96.520
82,1958,72.283,49,105,1257.054,319.994,1257.014,320.540,1232,295,50,50,49.930,49.930,96.520
83,1334,70.606,40,101,1258.150,436.014,1257.684,436.230,1237,415,42,42,41.215,41.211,84.573
84,718,69.255,44,92,1254.203,494.001,1254.288,493.900,1238,478,31,31,30.241,30.230,89.608
85,1050,60.518,36,91,957.166,420.010,956.952,420.287,938,401,37,37,36.567,36.561,86.383
86,1386,64.162,39,92,1004.102,382.984,1004.694,382.532,982,361,43,43,42.009,42.007,98.868
87,3686,44.725,17,83,1594.162,743.995,1593.413,740.655,1559,709,69,69,68.508,68.505,91.634
88,2792,57.381,35,83,1495.147,735.000,1495.261,734.631,1465,705,60,60,59.624,59.621,90.000
89,1930,64.011,43,94,1405.054,722.997,1405.259,723.608,1380,698,50,50,49.572,49.571,93.270
90,2480,64.710,45,100,1298.123,728.984,1298.282,728.019,1270,701,56,56,56.194,56.192,97.496
91,1438,62.086,39,85,1182.062,784.996,1182.310,784.695,1160,763,43,43,42.790,42.789,93.857
92,2886,54.167,37,77,885.128,777.013,885.147,776.859,854,746,61,61,60.619,60.617,84.289
93,990,54.055,32,75,1055.125,856.003,1055.333,855.568,1037,838,36,36,35.505,35.502,88.614
94,3738,53.524,32,78,1255.212,1033.998,1254.645,1034.207,1220,999,69,69,68.991,68.986,90.434
95,1800,58.104,34,85,1317.075,964.998,1317.360,964.397,1292,940,49,49,47.874,47.873,91.273
96,3074,60.159,32,102,1127.153,1048.002,1127.706,1048.727,1095,1016,63,63,62.563,62.560,89.390
97,1930,44.301,25,72,1797.054,978.997,1796.520,979.037,1772,954,50,50,49.572,49.571,93.270
98,1086,48.105,26,84,1799.161,909.985,1798.066,910.090,1780,891,38,38,37.188,37.182,95.224
99,1674,59.148,34,92,1733.095,828.996,1733.275,828.681,1709,805,47,47,46.168,46.166,92.161
100,2366,40.287,5,87,1685.081,1023.003,1686.922,1020.758,1657,995,55,55,54.887,54.886,88.201
101,1786,23.900,4,61,1783.018,1588.003,1785.659,1586.428,1759,1564,48,48,47.687,47.687,79.695
102,1186,34.514,12,66,1923.112,1636.013,1925.116,1636.082,1903,1616,39,39,38.861,38.858,83.140
103,1272,49.720,22,81,1897.087,681.990,1898.098,682.480,1876,661,41,41,40.245,40.243,96.680
104,1674,60.529,41,95,1771.096,613.992,1771.640,614.001,1747,590,47,47,46.168,46.166,94.645
105,2136,53.571,36,73,2010.067,398.000,2010.546,397.824,1984,372,52,52,52.151,52.150,90.000
106,1786,59.257,39,83,1725.018,490.003,1724.747,490.174,1701,466,48,48,47.687,47.687,79.695
